jenis,daerah,tahun,periode,gk,provinsi_BALI,provinsi_BANTEN,provinsi_BENGKULU,provinsi_DI YOGYAKARTA,provinsi_DKI JAKARTA,provinsi_GORONTALO,provinsi_INDONESIA,provinsi_JAMBI,provinsi_JAWA BARAT,provinsi_JAWA TENGAH,provinsi_JAWA TIMUR,provinsi_KALIMANTAN BARAT,provinsi_KALIMANTAN SELATAN,provinsi_KALIMANTAN TENGAH,provinsi_KALIMANTAN TIMUR,provinsi_KALIMANTAN UTARA,provinsi_KEP. BANGKA BELITUNG,provinsi_KEP. RIAU,provinsi_LAMPUNG,provinsi_MALUKU,provinsi_MALUKU UTARA,provinsi_NUSA TENGGARA BARAT,provinsi_NUSA TENGGARA TIMUR,provinsi_PAPUA,provinsi_PAPUA BARAT,provinsi_RIAU,provinsi_SULAWESI BARAT,provinsi_SULAWESI SELATAN,provinsi_SULAWESI TENGAH,provinsi_SULAWESI TENGGARA,provinsi_SULAWESI UTARA,provinsi_SUMATERA BARAT,provinsi_SUMATERA SELATAN,provinsi_SUMATERA UTARA,Cluster,PCA1,PCA2
MAKANAN,PERDESAANPERKOTAAN,2015.0,SEPTEMBER,308554.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.9030649227280749,-0.18289918359756896
MAKANAN,PERDESAANPERKOTAAN,2016.0,MARET,326993.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.5865972537179411,0.0427069570623434
MAKANAN,PERDESAANPERKOTAAN,2016.0,SEPTEMBER,334358.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.5374140905667989,0.014850647509902504
MAKANAN,PERKOTAAN,2017.0,MARET,337132.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.23114093806885383,0.22037468462632837
MAKANAN,PERKOTAAN,2017.0,SEPTEMBER,339340.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.20742270097921459,0.20583449903111983
MAKANAN,PERKOTAAN,2018.0,MARET,356907.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.10473908951130889,0.43369227050171805
MAKANAN,PERKOTAAN,2018.0,SEPTEMBER,367319.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.16896813781067677,0.3979681638390024
MAKANAN,PERDESAAN,2017.0,MARET,352878.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.2877046697802651,0.3007790460180345
MAKANAN,PERDESAAN,2017.0,SEPTEMBER,354771.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.26554188192649425,0.2870522362317319
MAKANAN,PERDESAAN,2018.0,MARET,369087.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.030566684863050697,0.523304562479325
MAKANAN,PERDESAAN,2018.0,SEPTEMBER,370529.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.05050246444578449,0.5107423002797418
MAKANAN,PERDESAANPERKOTAAN,2017.0,MARET,346896.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.2500851705752668,0.2556940283233204
MAKANAN,PERDESAANPERKOTAAN,2017.0,SEPTEMBER,348429.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.2297000389910599,0.24289679089005328
MAKANAN,PERDESAANPERKOTAAN,2018.0,MARET,364235.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.07376604958084682,0.4753017204542497
MAKANAN,PERDESAANPERKOTAAN,2018.0,SEPTEMBER,369206.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.11112779853938903,0.45362706704949435
MAKANAN,PERKOTAAN,2019.0,MARET,382490.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.469298638240436,0.6320127557481363
MAKANAN,PERKOTAAN,2019.0,SEPTEMBER,402124.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.5790653146451328,0.5724761039751632
MAKANAN,PERKOTAAN,2020.0,MARET,411369.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.8501336177042371,0.8218224896734302
MAKANAN,PERKOTAAN,2020.0,SEPTEMBER,413073.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.8713631360164869,0.8085837053724712
MAKANAN,PERDESAAN,2019.0,MARET,382217.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.3336341404675129,0.7537805047044933
MAKANAN,PERDESAAN,2019.0,SEPTEMBER,401904.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.443662527378562,0.6941069992239902
MAKANAN,PERDESAAN,2020.0,MARET,415694.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.7371737408409109,0.9317175339651849
MAKANAN,PERDESAAN,2020.0,SEPTEMBER,416419.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.7535690216867632,0.9210066700353973
MAKANAN,PERDESAANPERKOTAAN,2019.0,MARET,382333.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.40136516170529096,0.6929495642075293
MAKANAN,PERDESAANPERKOTAAN,2019.0,SEPTEMBER,402003.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.511309603736944,0.6333199551992528
MAKANAN,PERDESAANPERKOTAAN,2020.0,MARET,413832.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.7951375284642515,0.8759940771190655
MAKANAN,PERDESAANPERKOTAAN,2020.0,SEPTEMBER,414949.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.8134684794702958,0.8642710121826392
MAKANAN,PERKOTAAN,2021.0,MARET,424106.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1.1512604652144254,1.0533132150506623
MAKANAN,PERKOTAAN,2021.0,SEPTEMBER,431008.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1.1981573648855453,1.026652438830042
MAKANAN,PERKOTAAN,2022.0,MARET,453326.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1.5337792802002301,1.2422424373859977
MAKANAN,PERKOTAAN,2022.0,SEPTEMBER,490322.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1.729278368138728,1.1378745767424665
MAKANAN,PERDESAAN,2021.0,MARET,438205.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1.0865639560697593,1.1379703699575054
MAKANAN,PERDESAAN,2021.0,SEPTEMBER,444693.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1.1314165510308805,1.1123786019428759
MAKANAN,PERDESAAN,2022.0,MARET,470942.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1.4864494852223868,1.3178181868327696
MAKANAN,PERDESAAN,2022.0,SEPTEMBER,500796.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1.64668184794637,1.2318920088152912
MAKANAN,PERDESAANPERKOTAAN,2021.0,MARET,431644.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1.1213243914412088,1.0943804144639233
MAKANAN,PERDESAANPERKOTAAN,2021.0,SEPTEMBER,438308.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1.1670460628007835,1.0683341888544764
MAKANAN,PERDESAANPERKOTAAN,2022.0,MARET,462910.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1.513946219559035,1.2780265672595075
MAKANAN,PERDESAANPERKOTAAN,2022.0,SEPTEMBER,495824.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1.6892886605743116,1.1841990242412277
NONMAKANAN,PERKOTAAN,2015.0,MARET,117925.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.6149461815634678,-0.35176924589141123
NONMAKANAN,PERKOTAAN,2015.0,SEPTEMBER,121984.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.5820878284878208,-0.3710889826684769
NONMAKANAN,PERKOTAAN,2016.0,MARET,129369.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.3202040828214634,-0.11693980647952684
NONMAKANAN,PERKOTAAN,2016.0,SEPTEMBER,132506.00000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.2918985049695328,-0.1338788051746519
NONMAKANAN,PERDESAAN,2015.0,MARET,75985.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.956359578736167,-0.12241124350747967
NONMAKANAN,PERDESAAN,2015.0,SEPTEMBER,77884.00000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.9341671632779034,-0.1361535461663329
NONMAKANAN,PERDESAAN,2016.0,MARET,81375.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.6915117329273288,0.12805050430795029
NONMAKANAN,PERDESAAN,2016.0,SEPTEMBER,83703.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.667200943747835,0.11320046126172989
NONMAKANAN,PERDESAANPERKOTAAN,2015.0,MARET,92637.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.8069748795164202,-0.2259405407538705
NONMAKANAN,PERDESAANPERKOTAAN,2015.0,SEPTEMBER,95393.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.780550654549778,-0.241895742042033
NONMAKANAN,PERDESAANPERKOTAAN,2016.0,MARET,98148.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.5415295436836451,0.02420876746512235
NONMAKANAN,PERDESAANPERKOTAAN,2016.0,SEPTEMBER,103717.00000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.501214910143994,0.0009899910961580494
NONMAKANAN,PERKOTAAN,2017.0,MARET,135481.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.051791048605333,0.13165763233898198
NONMAKANAN,PERKOTAAN,2017.0,SEPTEMBER,136026.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.0362845958942626,0.12141155458571207
NONMAKANAN,PERKOTAAN,2018.0,MARET,139235.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.7950216629548463,0.3863437700698728
NONMAKANAN,PERKOTAAN,2018.0,SEPTEMBER,140237.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.7772585743682463,0.374917651857333
NONMAKANAN,PERDESAAN,2017.0,MARET,86342.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.4287526332352283,0.37960449963819676
NONMAKANAN,PERDESAAN,2017.0,SEPTEMBER,86644.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.4144460985061136,0.36998588322322584
NONMAKANAN,PERDESAAN,2018.0,MARET,91162.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.1667194098531997,0.6315380703459328
NONMAKANAN,PERDESAAN,2018.0,SEPTEMBER,95901.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.1305032616017097,0.6104624746798003
NONMAKANAN,PERDESAANPERKOTAAN,2017.0,MARET,106714.99999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.2609938812959056,0.26646703926501475
NONMAKANAN,PERDESAANPERKOTAAN,2017.0,SEPTEMBER,107368.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-1.2449541317039658,0.2559420898058342
NONMAKANAN,PERDESAANPERKOTAAN,2018.0,MARET,112319.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.9950893175934932,0.5163762079594736
NONMAKANAN,PERDESAANPERKOTAAN,2018.0,SEPTEMBER,116426.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.9619939436819043,0.4969325282020033
NONMAKANAN,PERKOTAAN,2019.0,MARET,143519.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.535635172240835,0.6396613707254616
NONMAKANAN,PERKOTAAN,2019.0,SEPTEMBER,149242.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.4945600968525371,0.6160449439610323
NONMAKANAN,PERKOTAAN,2020.0,MARET,151198.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.25948439531801976,0.8842125876628413
NONMAKANAN,PERKOTAAN,2020.0,SEPTEMBER,152458.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.24044731973823213,0.872120275930626
NONMAKANAN,PERDESAAN,2019.0,MARET,101722.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.8763424448397907,0.8686501263136042
NONMAKANAN,PERDESAAN,2019.0,SEPTEMBER,108553.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.8297961384885015,0.8421726824181657
NONMAKANAN,PERDESAAN,2020.0,MARET,112136.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.5866864182023719,1.1061391755133396
NONMAKANAN,PERDESAAN,2020.0,SEPTEMBER,113254.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.5683505292622457,1.0944135284314884
NONMAKANAN,PERDESAANPERKOTAAN,2019.0,MARET,121319.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.7124155297481947,0.7575164107902983
NONMAKANAN,PERDESAANPERKOTAAN,2019.0,SEPTEMBER,127697.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.6681061075361068,0.7322086787724296
NONMAKANAN,PERDESAANPERKOTAAN,2020.0,MARET,130483.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.4289319207134281,0.998233141771407
NONMAKANAN,PERDESAANPERKOTAAN,2020.0,SEPTEMBER,132291.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.4071888572566377,0.9847258143462378
NONMAKANAN,PERKOTAAN,2021.0,MARET,156831.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.006563368472774167,1.1340468741399723
NONMAKANAN,PERKOTAAN,2021.0,SEPTEMBER,161294.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0414166469175985,1.113683950611167
NONMAKANAN,PERKOTAAN,2022.0,MARET,169253.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.306134766747094,1.3663509753261103
NONMAKANAN,PERKOTAAN,2022.0,SEPTEMBER,178321.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.3637272316400901,1.334097272114727
NONMAKANAN,PERDESAAN,2021.0,MARET,117975.99999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.3196165020565788,1.3554389578874755
NONMAKANAN,PERDESAAN,2021.0,SEPTEMBER,121531.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.28924686775832126,1.3374206224046594
NONMAKANAN,PERDESAAN,2022.0,MARET,127489.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.034409554027151734,1.5952545201152246
NONMAKANAN,PERDESAAN,2022.0,SEPTEMBER,138150.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.031049039858664362,1.5588874592416595
NONMAKANAN,PERDESAANPERKOTAAN,2021.0,MARET,137059.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.15822768508319326,1.2456324651126702
NONMAKANAN,PERDESAANPERKOTAAN,2021.0,SEPTEMBER,141237.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.12478171785177372,1.2260054530300177
NONMAKANAN,PERDESAANPERKOTAAN,2022.0,MARET,148030.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.1341787708379676,1.4816832593106262
NONMAKANAN,PERDESAANPERKOTAAN,2022.0,SEPTEMBER,158370.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.19805228788342283,1.4461450671185174
TOTAL,PERKOTAAN,2013.0,MARET,332837.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,-0.8551004192613749,-2.044871566207437
TOTAL,PERKOTAAN,2013.0,SEPTEMBER,360768.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,-0.7043637037773123,-2.1258322785724513
TOTAL,PERKOTAAN,2014.0,MARET,374968.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,-0.4088279373412935,-1.889280423455547
TOTAL,PERKOTAAN,2014.0,SEPTEMBER,390862.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,-0.31752913440373304,-1.939159851338652
TOTAL,PERDESAAN,2013.0,MARET,288215.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,-1.2097573556423251,-1.8085882497933916
TOTAL,PERDESAAN,2013.0,SEPTEMBER,321252.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,-1.0338075487349478,-1.9027333966989586
TOTAL,PERDESAAN,2014.0,MARET,333511.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,-0.7478563123523277,-1.6611695973119383
TOTAL,PERDESAAN,2014.0,SEPTEMBER,349824.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,-0.6544885150343582,-1.7121309441281594
TOTAL,PERDESAANPERKOTAAN,2013.0,MARET,313294.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,-1.0187606859125364,-1.9338772865370868
TOTAL,PERDESAANPERKOTAAN,2013.0,SEPTEMBER,313294.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,-1.0059454072762226,-1.9427160950336781
TOTAL,PERDESAANPERKOTAAN,2014.0,MARET,313294.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,-0.7805283048063356,-1.6694977748803765
TOTAL,PERDESAANPERKOTAAN,2014.0,SEPTEMBER,313294.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,-0.7677130261700218,-1.678336583376968
TOTAL,PERKOTAAN,2015.0,MARET,406335.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,-0.015707377881173018,-1.7058950673478979
TOTAL,PERKOTAAN,2015.0,SEPTEMBER,423339.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.08107253188754293,-1.758640676652862
TOTAL,PERKOTAAN,2016.0,MARET,441523.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.3962810277067356,-1.5323760889095497
TOTAL,PERKOTAAN,2016.0,SEPTEMBER,454674.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.4740350774570355,-1.57517269189161
TOTAL,PERDESAAN,2015.0,MARET,369753.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,-0.3306633242418626,-1.4903722001516435
TOTAL,PERDESAAN,2015.0,SEPTEMBER,391178.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,-0.2120528078960855,-1.554533474380968
TOTAL,PERDESAAN,2016.0,MARET,413790.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.1250208600387433,-1.339702626579991
TOTAL,PERDESAAN,2016.0,SEPTEMBER,425520.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.19575810545834793,-1.3788300009129864
TOTAL,PERDESAANPERKOTAAN,2015.0,MARET,384278.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,-0.19178161081478917,-1.5884092740788502
